1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:1.47160375501835E-04	 7:-9.43861269604793	 8:-6.94694117651223	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:7	 15:2	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.42612932620425E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.4268559149489E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:6	 15:8	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.09313480305298E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:2	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.24878192035598E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.96402272435341E-03	 6:-2.72034043268328E-04	 7:-8.91513233282181	 8:10.5433588912235	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:9	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.44739318035955E-03	 6:-1.88618698115953E-04	 7:-9.43861269604793	 8:-9.24055126394262	 9:7.95816639087669E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:1.9652295725693	 2:2.54525765067018E-02	 3:2.78710644999181	 4:2.98342627950607E-02	 5:1.14684090227229E-03	 6:1.07565933380897E-04	 7:-9.43861269604793	 8:-12.3948485756003	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:5	 15:2	 16:3	 17:1
1	 1:-.119189460264588	 2:4.69791641742944E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.22069175080194E-04	 7:-9.43861269604793	 8:-7.65266745497597	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:3	 15:2	 16:3	 17:2
2	 1:.333945112090606	 2:1.56576173182241E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.19118635292257E-03	 6:-5.91901956521793E-06	 7:-9.43861269604793	 8:-15.9862420281987	 9:3.78900083614096E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:8	 16:1	 17:2
2	 1:.333945112090606	 2:1.04759185663516E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:-8.63220033409641E-05	 7:-9.43861269604793	 8:-9.57910926379843	 9:3.90857078907475E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-1.7401193706446E-03	 5:1.65238408360358E-03	 6:2.00226030023474E-04	 7:-5.89421388057226	 8:-8.24077261645647	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:8	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-3.03579112825713E-04	 7:7.57450229875986	 8:7.16758142871277	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:13	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:3	 16:3	 17:2
2	 1:-2.85625457935488E-02	 2:-1.80443200707279E-03	 3:4.02680351636504	 4:1.23013524761119E-02	 5:2.23796545181863E-02	 6:4.20788527636496E-04	 7:-8.40122780137052	 8:-7.7190596293608	 9:7.95407871330717E-03	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:2	 15:7	 16:3	 17:1
1	 1:.152691283148529	 2:-9.11503995008882E-04	 3:.307712317245358	 4:.01032427285574	 5:-8.96402272435341E-03	 6:-2.34084040275514E-04	 7:-9.43861269604793	 8:-13.2569632015129	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
2	 1:.696452769974761	 2:9.66420738421399E-03	 3:2.1672579168052	 4:.014377706729291	 5:2.03574817928611E-02	 6:8.10744370848498E-04	 7:-9.31202703925694	 8:-13.6177337903956	 9:1.79905476440497E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:6	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:1.54099148590352E-03	 5:-8.45847954302212E-03	 6:1.45700777456224E-04	 7:-3.36250031942454	 8:-11.2821163426579	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:6	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.56611912516738E-04	 7:-9.43861269604793	 8:-14.7099289693063	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:2	 14:8	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.03473440539257E-04	 7:-9.43861269604793	 8:-11.7241645639042	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:10	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.70614897505716E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-2.5970665051249E-04	 7:-9.43861269604793	 8:-10.5397290028127	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:.333945112090606	 2:1.26134602310906E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:4.27611905021217E-04	 7:6.97755079842867	 8:5.59326915680243	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:4	 13:2	 14:1	 15:13	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-2.3941301994866E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.19118635292257E-03	 6:8.4241621120931E-05	 7:-8.77918946278368	 8:-5.10877088721943	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:6	 15:1	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:4.1336916509137E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-1.64816521981275E-04	 7:-.932055198644031	 8:-11.4635885964959	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.57815246818656E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.1633480760061E-04	 7:-9.43861269604793	 8:-17.1799703087759	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:7	 15:1	 16:3	 17:1
1	 1:.243318197619568	 2:-1.11416513078066E-03	 3:.307712317245358	 4:-8.81982685085862E-04	 5:6.41297720941009E-04	 6:9.44360521047258E-05	 7:-9.43861269604793	 8:-11.6853884412892	 9:1.43716319772244E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:2	 15:2	 16:3	 17:2
2	 1:.605825855503723	 2:1.48853982280436E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.88641818571542E-03	 6:1.00033887025272E-04	 7:-5.18533394734598	 8:-5.53548904302044	 9:-6.02889190997103E-03	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:7	 15:10	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.06616644070419E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:3.70150089497836E-05	 7:-9.43861269604793	 8:-16.0670945311372	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:4	 14:2	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.14774782666806E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:6	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-2.2773527628026E-04	 7:-9.43861269604793	 8:-1.30113221910937	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:4	 14:3	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.03950050187948E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-2.59206031138454E-04	 7:-3.36250031942454	 8:-6.14039697924958	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.24332061799447E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.67414984833951E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-1.60106148694473E-04	 7:-9.43861269604793	 8:-3.29377057503139	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.94184999902827E-03	 6:-1.32845147749044E-04	 7:-9.43861269604793	 8:.857559403712108	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.62615115826304E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.83235761529093E-04	 7:-9.43861269604793	 8:-7.65266745497597	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:3	 16:1	 17:1
1	 1:-2.85625457935488E-02	 2:-2.07413893231012E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:-1.95250742518748E-05	 7:-6.86086802564238	 8:-8.93580587363279	 9:1.51808677112893E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:13	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-7.32122770557714E-05	 7:-4.71274746697108	 8:-5.69231691670763	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:2	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.67455680892872E-03	 6:4.40705377432934E-04	 7:-9.43861269604793	 8:-13.8956295475207	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-2.89750454837799E-03	 6:1.33944023786984E-04	 7:-6.16685968156093	 8:-3.58117034604776	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:6	 15:3	 16:3	 17:2
1	 1:-.119189460264588	 2:-2.26613369261601E-03	 3:.307712317245358	 4:-1.7401193706446E-03	 5:1.88408522488673E-02	 6:2.53945248155994E-04	 7:-8.20577815901505	 8:-14.3894542137027	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-5.81939490982568E-05	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.16901362759743E-03	 6:2.13456223485763E-05	 7:-7.36384248136525	 8:-9.71083036556961	 9:1.01856519291267E-02	 10:-1.55244820750308	 11:6	 12:2	 13:4	 14:2	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-2.01014067887482E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.75331823052846E-04	 6:-1.96674119099178E-04	 7:-9.43861269604793	 8:-16.8726381498823	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:3	 15:2	 16:3	 17:2
1	 1:.424572026561645	 2:5.42432309412556E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.77000774675473E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:1	 17:2
1	 1:-2.85625457935488E-02	 2:-1.22192202533554E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.69672953425386E-03	 6:1.12653396488634E-04	 7:-8.47195855097782	 8:-11.5020827109464	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-2.20213543918071E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-3.09859610541448E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:2	 16:1	 17:2
1	 1:.333945112090606	 2:-1.11525827067668E-04	 3:.307712317245358	 4:9.0159552394639E-04	 5:-1.30083681750037E-02	 6:-2.91655269327317E-04	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-8.99663390629631E-05	 7:-9.43861269604793	 8:-5.95709167234247	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:8.72998862224157E-03	 6:3.87100094082541E-04	 7:-9.43861269604793	 8:-14.2058385284404	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-4.91967727370313E-03	 6:-9.40812787046869E-05	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:2	 16:3	 17:1
2	 1:.152691283148529	 2:-5.59513601114748E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-1.74237268554878E-04	 7:-9.43861269604793	 8:-17.5328332362899	 9:6.21169556741397E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.7526226008129E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:.424572026561645	 2:8.91113477925288E-04	 3:3.40695498317842	 4:4.13560097644008E-02	 5:8.20337499152779E-02	 6:1.51347040877399E-03	 7:-9.38597326759824	 8:-15.639251306728	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:1	 15:3	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:1.5496548670247E-04	 7:-5.89421388057226	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:.424572026561645	 2:4.77900737411959E-03	 3:1.54740938361858	 4:9.46613617018127E-03	 5:5.47344181233885E-02	 6:2.1208043261778E-03	 7:-8.85195370496072	 8:-12.7421255395922	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:2	 15:1	 16:3	 17:2
1	 1:-.119189460264588	 2:-2.49012757963955E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.96402272435341E-03	 6:-2.91291182512319E-04	 7:-9.43861269604793	 8:-6.14039697924958	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.67944114916868E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:1	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:-9.41700248680614E-05	 7:-4.03762368053387	 8:-4.66173289989185	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:2	 15:3	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-2.10613805902776E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-3.05217503534166E-04	 7:-3.36250031942454	 8:-6.14039697924958	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:9	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.06309764006468E-04	 7:11.8277810474618	 8:45.2767928439124	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.39954940314136E-04	 7:-9.43861269604793	 8:-10.1731179655628	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:2	 16:1	 17:2
2	 1:-.119189460264588	 2:-2.01014067887482E-03	 3:2.1672579168052	 4:4.49399125679682E-03	 5:-3.90859091104056E-03	 6:7.97169133471872E-04	 7:-9.43861269604793	 8:-16.7262890390273	 9:4.35894208187133E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:2	 16:1	 17:1
1	 1:-.119189460264588	 2:-2.41012976284543E-03	 3:.307712317245358	 4:-1.13437582789726E-03	 5:.011257704528898	 6:7.54261689834172E-05	 7:-5.5719956904396	 8:-7.84513802722843	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:4	 15:2	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.03091149373951E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:.127423876484002	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:4	 15:1	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.13136391958354E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:5	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-2.74634210309717E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:8	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-2.3919613670467E-03	 6:-1.13207214665017E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:4	 14:3	 15:2	 16:3	 17:1
1	 1:.06206436867749	 2:-3.41946040600204E-05	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.0617323144743E-04	 7:7.57450229875986	 8:14.6953269875404	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:2	 16:3	 17:1
2	 1:-2.85625457935488E-02	 2:-6.66177356733579E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-1.30287437800635E-04	 7:-9.43861269604793	 8:-16.222199021597	 9:.157504624630049	 10:-1.55244820750308	 11:6	 12:2	 13:5	 14:9	 15:2	 16:3	 17:1
2	 1:.7870796844458	 2:6.29236023621455E-02	 3:5.26650058273826	 4:5.61420413975945E-02	 5:6.70781589691643E-03	 6:6.68044781389687E-04	 7:-8.31722086747704	 8:-12.1785720258481	 9:5.40804372276477E-03	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-2.12213762238659E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:-4.20509959889602E-05	 7:-9.43861269604793	 8:-7.96318681425089	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:4	 13:1	 14:1	 15:2	 16:3	 17:2
1	 1:-.119189460264588	 2:-2.22042065440222E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-9.87165590840175E-05	 7:-9.43861269604793	 8:-15.8861388688316	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:3	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:7	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.56215290482774E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-2.02374353439003E-04	 7:-9.43861269604793	 8:-17.7904794522117	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:1	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-3.12248930324609E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:.7870796844458	 2:8.57052294695719E-03	 3:.307712317245358	 4:-1.18485445645953E-03	 5:1.63131363422108E-02	 6:9.43250640448903E-06	 7:-9.43861269604793	 8:-17.1825731679155	 9:.142296647581449	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:2	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.88641818571542E-03	 6:1.98075430070458E-06	 7:-9.43861269604793	 8:-12.1894784587195	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:2	 13:2	 14:1	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-1.79334484101388E-04	 7:-9.43861269604793	 8:13.5191166645794	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:4	 15:3	 16:3	 17:2
2	 1:.424572026561645	 2:3.42437767427252E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:2.15792726493486E-03	 6:1.58588150693293E-04	 7:-9.43861269604793	 8:-14.4446181440976	 9:-3.3166028816551E-03	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:10	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.29813281933366E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-1.52027972293844E-04	 7:6.51118261158438	 8:1.16890912036019	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:.243318197619568	 2:3.31238073076075E-03	 3:.307712317245358	 4:3.7115725140815E-03	 5:-1.09861954496785E-02	 6:-1.73654729645419E-04	 7:-9.43861269604793	 8:-12.1894784587195	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:6	 12:3	 13:2	 14:7	 15:8	 16:1	 17:1
