2	 1:24.94	 2:24.75	 3:24.56	 4:25.38	 5:121	 6:34	 7:53	 8:40	 9:.08	 10:.19	 11:.06	 12:.06	 13:390	 14:.769230769231	 15:0	 16:0
2	 1:25.81	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:26	 7:48	 8:35	 9:.37	 10:.1	 11:.1	 12:.07	 13:415	 14:-1.85769230769	 15:0	 16:0
2	 1:25.81	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:26	 7:49	 8:35	 9:.26	 10:.08	 11:.08	 12:.06	 13:420	 14:-1.82307692308	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:25	 7:48	 8:35	 9:.31	 10:.09	 11:.07	 12:.07	 13:415	 14:-1.76153846154	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:26	 7:48	 8:35	 9:.22	 10:.08	 11:.07	 12:.06	 13:420	 14:-1.62307692308	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:26	 7:49	 8:35	 9:.21	 10:.06	 11:.07	 12:.07	 13:415	 14:-1.50384615385	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:25	 7:48	 8:35	 9:.19	 10:.11	 11:.08	 12:.08	 13:420	 14:-1.35769230769	 15:1	 16:0
2	 1:25.81	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:25	 7:48	 8:35	 9:.93	 10:.07	 11:.07	 12:.07	 13:415	 14:-1.28461538462	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:26	 7:48	 8:35	 9:.39	 10:.06	 11:.06	 12:.06	 13:415	 14:-1.18846153846	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:26	 7:49	 8:36	 9:.15	 10:.08	 11:.06	 12:.06	 13:410	 14:-1.11538461538	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:26	 7:49	 8:36	 9:.79	 10:.06	 11:.07	 12:.08	 13:405	 14:-1.06153846154	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:26	 7:49	 8:36	 9:.08	 10:.07	 11:.1	 12:.06	 13:410	 14:-1.03076923077	 15:1	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:26	 7:49	 8:36	 9:.09	 10:.07	 11:.08	 12:.06	 13:410	 14:-.980769230769	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:26	 7:49	 8:36	 9:.07	 10:.07	 11:.08	 12:.07	 13:405	 14:-.957692307692	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:26	 7:49	 8:36	 9:.08	 10:.07	 11:.07	 12:.06	 13:410	 14:-.865384615385	 15:1	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:26	 7:49	 8:36	 9:.08	 10:.13	 11:.07	 12:.07	 13:420	 14:-.711538461538	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:26	 7:49	 8:36	 9:.41	 10:.08	 11:.1	 12:.08	 13:420	 14:-.55	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:26	 7:49	 8:36	 9:.43	 10:.1	 11:.08	 12:.08	 13:415	 14:-.376923076923	 15:1	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:26	 7:49	 8:35	 9:.1	 10:.08	 11:.08	 12:.06	 13:415	 14:-.238461538462	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:26	 7:49	 8:35	 9:.11	 10:.13	 11:.05	 12:.06	 13:415	 14:-.138461538462	 15:0	 16:0
2	 1:25.88	 2:26.75	 3:25.44	 4:26.31	 5:121	 6:26	 7:49	 8:35	 9:.94	 10:.11	 11:.11	 12:.07	 13:415	 14:-.130769230769	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:26	 7:48	 8:35	 9:.55	 10:.5	 11:.62	 12:.3	 13:420	 14:-.0769230769231	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:25	 7:48	 8:35	 9:.08	 10:.07	 11:.07	 12:.07	 13:420	 14:-.0269230769231	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:25	 7:47	 8:35	 9:.08	 10:.06	 11:.06	 12:.06	 13:420	 14:.0192307692308	 15:0	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:47	 8:35	 9:.13	 10:.07	 11:.06	 12:.06	 13:420	 14:.111538461538	 15:1	 16:0
2	 1:25.88	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:47	 8:35	 9:.2	 10:.06	 11:.07	 12:.06	 13:420	 14:.153846153846	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:121	 6:25	 7:47	 8:35	 9:.14	 10:.1	 11:.07	 12:.07	 13:425	 14:.238461538462	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:46	 8:35	 9:.08	 10:.06	 11:.07	 12:.07	 13:425	 14:.365384615385	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:46	 8:34	 9:.12	 10:.19	 11:.06	 12:.07	 13:430	 14:.484615384615	 15:1	 16:0
2	 1:25.94	 2:26.75	 3:25.5	 4:26.38	 5:120	 6:25	 7:45	 8:34	 9:.45	 10:.06	 11:.14	 12:.1	 13:425	 14:.596153846154	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:45	 8:33	 9:.11	 10:.06	 11:.07	 12:.06	 13:425	 14:.653846153846	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:25	 7:45	 8:34	 9:.07	 10:.07	 11:.06	 12:.06	 13:425	 14:.753846153846	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:25	 7:45	 8:34	 9:.1	 10:.06	 11:.06	 12:.06	 13:430	 14:.846153846154	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:25	 7:45	 8:33	 9:.09	 10:.08	 11:.06	 12:.06	 13:430	 14:.926923076923	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:121	 6:25	 7:45	 8:33	 9:.21	 10:.06	 11:.09	 12:.06	 13:430	 14:.946153846154	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:25	 7:44	 8:32	 9:.07	 10:.06	 11:.06	 12:.06	 13:430	 14:.9	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:24	 7:43	 8:31	 9:.29	 10:.06	 11:.07	 12:.06	 13:430	 14:.884615384615	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:120	 6:24	 7:42	 8:31	 9:.08	 10:.07	 11:.06	 12:.06	 13:435	 14:.9	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:24	 7:42	 8:31	 9:.23	 10:.23	 11:.06	 12:.13	 13:435	 14:.846153846154	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:24	 7:43	 8:31	 9:.82	 10:.12	 11:.23	 12:.12	 13:430	 14:.773076923077	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.56	 4:26.38	 5:120	 6:24	 7:43	 8:32	 9:.72	 10:.14	 11:.1	 12:.14	 13:440	 14:.876923076923	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.56	 4:26.38	 5:120	 6:24	 7:43	 8:31	 9:.51	 10:.14	 11:.1	 12:.1	 13:445	 14:1.01153846154	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:24	 7:42	 8:31	 9:.68	 10:.16	 11:.12	 12:.14	 13:450	 14:1.12307692308	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:120	 6:24	 7:42	 8:31	 9:.69	 10:.14	 11:.13	 12:.11	 13:450	 14:1.20769230769	 15:0	 16:0
2	 1:25.94	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:24	 7:42	 8:31	 9:.49	 10:.13	 11:.08	 12:.09	 13:450	 14:1.26538461538	 15:1	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:24	 7:41	 8:30	 9:.53	 10:.18	 11:.1	 12:.11	 13:450	 14:1.29615384615	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:41	 8:30	 9:1.01	 10:.18	 11:.21	 12:.18	 13:450	 14:1.35	 15:1	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:40	 8:29	 9:.07	 10:.06	 11:.09	 12:.07	 13:450	 14:1.38076923077	 15:0	 16:0
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:40	 8:29	 9:.46	 10:.14	 11:.06	 12:.1	 13:450	 14:1.38846153846	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:40	 8:29	 9:.21	 10:.06	 11:.08	 12:.06	 13:455	 14:1.41923076923	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:40	 8:29	 9:.64	 10:.17	 11:.1	 12:.13	 13:450	 14:1.37692307692	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:24	 7:39	 8:29	 9:.64	 10:.1	 11:.11	 12:.06	 13:455	 14:1.40769230769	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:24	 7:39	 8:28	 9:.13	 10:.07	 11:.16	 12:.07	 13:455	 14:1.41538461538	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:24	 7:38	 8:28	 9:.1	 10:.07	 11:.06	 12:.06	 13:460	 14:1.49615384615	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:38	 8:28	 9:.07	 10:.05	 11:.06	 12:.06	 13:465	 14:1.55	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.38	 5:119	 6:24	 7:38	 8:28	 9:.14	 10:.06	 11:.06	 12:.07	 13:460	 14:1.52692307692	 15:1	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:37	 8:27	 9:.08	 10:.36	 11:.07	 12:.06	 13:465	 14:1.52307692308	 15:1	 16:0
2	 1:26	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:24	 7:37	 8:27	 9:1.08	 10:.17	 11:.21	 12:.17	 13:470	 14:1.58461538462	 15:1	 16:1
2	 1:26	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:24	 7:36	 8:27	 9:.08	 10:.06	 11:.06	 12:.06	 13:470	 14:1.61538461538	 15:0	 16:1
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:36	 8:27	 9:2.18	 10:.16	 11:.13	 12:.14	 13:470	 14:1.61538461538	 15:1	 16:1
2	 1:25.94	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:24	 7:36	 8:27	 9:.45	 10:.09	 11:.07	 12:.07	 13:475	 14:1.63076923077	 15:1	 16:0
2	 1:26	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:23	 7:36	 8:26	 9:.29	 10:.15	 11:.09	 12:.07	 13:470	 14:1.56538461538	 15:1	 16:0
2	 1:26	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:23	 7:35	 8:26	 9:.07	 10:.06	 11:.18	 12:.07	 13:470	 14:1.51923076923	 15:1	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.25	 5:119	 6:23	 7:35	 8:26	 9:.31	 10:.22	 11:.06	 12:.1	 13:475	 14:1.49230769231	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.56	 4:26.31	 5:119	 6:23	 7:35	 8:25	 9:.39	 10:.13	 11:.14	 12:.09	 13:475	 14:1.38461538462	 15:0	 16:0
2	 1:26	 2:26.75	 3:25.56	 4:26.31	 5:119	 6:23	 7:35	 8:25	 9:.8	 10:.14	 11:.07	 12:.08	 13:475	 14:1.34230769231	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.56	 4:26.38	 5:119	 6:23	 7:35	 8:25	 9:.18	 10:.07	 11:.08	 12:.07	 13:475	 14:1.32307692308	 15:1	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:23	 7:34	 8:24	 9:.1	 10:.06	 11:.09	 12:.07	 13:470	 14:1.28461538462	 15:0	 16:0
2	 1:26	 2:26.75	 3:25.5	 4:26.31	 5:119	 6:23	 7:34	 8:24	 9:.07	 10:.06	 11:.06	 12:.07	 13:475	 14:1.27692307692	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:23	 7:34	 8:24	 9:.08	 10:.12	 11:.06	 12:.09	 13:475	 14:1.25	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:23	 7:33	 8:24	 9:.35	 10:.07	 11:.11	 12:.07	 13:475	 14:1.20384615385	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.38	 5:119	 6:23	 7:33	 8:24	 9:.08	 10:.06	 11:.07	 12:.07	 13:480	 14:1.18461538462	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:22	 7:33	 8:24	 9:.07	 10:.07	 11:.07	 12:.06	 13:475	 14:1.09615384615	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:22	 7:33	 8:23	 9:.08	 10:.07	 11:.06	 12:.07	 13:475	 14:.988461538462	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:118	 6:22	 7:33	 8:23	 9:.18	 10:.05	 11:.07	 12:.07	 13:475	 14:.911538461538	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.25	 5:118	 6:22	 7:33	 8:23	 9:.08	 10:.06	 11:.06	 12:.06	 13:475	 14:.769230769231	 15:0	 16:0
2	 1:26	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:22	 7:33	 8:23	 9:.18	 10:.06	 11:.06	 12:.06	 13:485	 14:.75	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:22	 7:34	 8:23	 9:.1	 10:.12	 11:.06	 12:.07	 13:485	 14:.707692307692	 15:0	 16:0
2	 1:26.06	 2:26.75	 3:25.56	 4:26.31	 5:118	 6:22	 7:33	 8:22	 9:.06	 10:.05	 11:.11	 12:.06	 13:490	 14:.738461538462	 15:0	 16:0
2	 1:26.06	 2:26.75	 3:25.5	 4:26.25	 5:118	 6:22	 7:33	 8:23	 9:.48	 10:.18	 11:.06	 12:.1	 13:490	 14:.796153846154	 15:1	 16:0
2	 1:26.06	 2:26.75	 3:25.5	 4:26.31	 5:118	 6:22	 7:32	 8:22	 9:.16	 10:.14	 11:.14	 12:.07	 13:490	 14:.784615384615	 15:1	 16:0
2	 1:26.06	 2:26.75	 3:25.5	 4:26.31	 5:118	 6:22	 7:32	 8:22	 9:2.3	 10:.12	 11:.14	 12:.12	 13:490	 14:.8	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:119	 6:22	 7:31	 8:22	 9:1.07	 10:.19	 11:.16	 12:.13	 13:490	 14:.846153846154	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:119	 6:22	 7:30	 8:22	 9:.29	 10:.07	 11:.07	 12:.07	 13:490	 14:.876923076923	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:119	 6:22	 7:29	 8:21	 9:.19	 10:.06	 11:.07	 12:.07	 13:495	 14:.938461538462	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:118	 6:22	 7:29	 8:21	 9:.19	 10:.06	 11:.07	 12:.06	 13:505	 14:1.12307692308	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.44	 5:118	 6:22	 7:29	 8:21	 9:1.51	 10:.37	 11:.05	 12:.33	 13:500	 14:1.18846153846	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:118	 6:22	 7:29	 8:21	 9:1.22	 10:.07	 11:.24	 12:.09	 13:500	 14:1.23076923077	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:118	 6:22	 7:29	 8:20	 9:1.32	 10:.11	 11:.06	 12:.08	 13:500	 14:1.3	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:118	 6:22	 7:28	 8:20	 9:2.02	 10:.15	 11:.11	 12:.11	 13:505	 14:1.39615384615	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:118	 6:21	 7:28	 8:20	 9:.5	 10:.06	 11:.1	 12:.09	 13:510	 14:1.51538461538	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:118	 6:21	 7:28	 8:20	 9:.2	 10:.06	 11:.06	 12:.07	 13:510	 14:1.60769230769	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:118	 6:21	 7:27	 8:20	 9:.16	 10:.06	 11:.07	 12:.07	 13:510	 14:1.62307692308	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:117	 6:21	 7:27	 8:20	 9:.17	 10:.06	 11:.06	 12:.06	 13:505	 14:1.61153846154	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:117	 6:21	 7:27	 8:20	 9:.13	 10:.06	 11:.06	 12:.06	 13:510	 14:1.62307692308	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:117	 6:21	 7:27	 8:20	 9:1.22	 10:.08	 11:.08	 12:.09	 13:520	 14:1.7	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:118	 6:21	 7:27	 8:20	 9:1.2	 10:.08	 11:.07	 12:.07	 13:515	 14:1.74615384615	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:117	 6:21	 7:27	 8:20	 9:.32	 10:.06	 11:.06	 12:.06	 13:520	 14:1.76153846154	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:118	 6:21	 7:27	 8:20	 9:.14	 10:.1	 11:.06	 12:.08	 13:515	 14:1.69615384615	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:118	 6:21	 7:26	 8:20	 9:.13	 10:.11	 11:.1	 12:.08	 13:515	 14:1.6	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:117	 6:21	 7:26	 8:20	 9:.14	 10:.06	 11:.08	 12:.07	 13:510	 14:1.42692307692	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:118	 6:21	 7:26	 8:19	 9:.16	 10:.06	 11:.06	 12:.07	 13:520	 14:1.41923076923	 15:0	 16:0
2	 1:26.06	 2:26.75	 3:25.5	 4:26.31	 5:117	 6:21	 7:26	 8:19	 9:.15	 10:.06	 11:.07	 12:.06	 13:525	 14:1.43076923077	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:117	 6:21	 7:25	 8:19	 9:.12	 10:.07	 11:.05	 12:.06	 13:520	 14:1.41538461538	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:117	 6:21	 7:25	 8:19	 9:.17	 10:.06	 11:.06	 12:.06	 13:520	 14:1.37692307692	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:116	 6:21	 7:25	 8:19	 9:.15	 10:.07	 11:.06	 12:.07	 13:525	 14:1.36153846154	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:116	 6:21	 7:25	 8:19	 9:.15	 10:.07	 11:.06	 12:.06	 13:520	 14:1.27307692308	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:117	 6:21	 7:25	 8:18	 9:.12	 10:.11	 11:.06	 12:.06	 13:530	 14:1.25384615385	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:117	 6:21	 7:25	 8:18	 9:.1	 10:.2	 11:.06	 12:.07	 13:530	 14:1.20384615385	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:117	 6:21	 7:25	 8:18	 9:.4	 10:.17	 11:.16	 12:.15	 13:530	 14:1.17307692308	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:116	 6:21	 7:24	 8:18	 9:.89	 10:.09	 11:.12	 12:.07	 13:530	 14:1.21538461538	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:117	 6:20	 7:24	 8:18	 9:.14	 10:.05	 11:.07	 12:.05	 13:525	 14:1.14230769231	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.25	 5:116	 6:20	 7:24	 8:17	 9:.07	 10:.09	 11:.08	 12:.08	 13:525	 14:1.05	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:116	 6:20	 7:24	 8:17	 9:.08	 10:.07	 11:.06	 12:.06	 13:525	 14:.938461538462	 15:0	 16:0
2	 1:26.06	 2:26.75	 3:25.5	 4:26.31	 5:116	 6:20	 7:24	 8:17	 9:.06	 10:.06	 11:.06	 12:.08	 13:535	 14:.95	 15:0	 16:0
2	 1:26.13	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:24	 8:17	 9:.54	 10:.15	 11:.13	 12:.1	 13:535	 14:.988461538462	 15:1	 16:1
2	 1:26.06	 2:26.81	 3:25.56	 4:26.38	 5:117	 6:20	 7:24	 8:16	 9:.5	 10:.11	 11:.1	 12:.08	 13:535	 14:1.00769230769	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:24	 8:16	 9:.13	 10:.06	 11:.1	 12:.06	 13:540	 14:1.05384615385	 15:0	 16:0
2	 1:26.06	 2:26.75	 3:25.56	 4:26.31	 5:115	 6:20	 7:24	 8:16	 9:.07	 10:.07	 11:.06	 12:.06	 13:535	 14:.980769230769	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:116	 6:20	 7:24	 8:16	 9:.84	 10:.07	 11:.07	 12:.07	 13:525	 14:.842307692308	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:115	 6:20	 7:24	 8:15	 9:.15	 10:.12	 11:.09	 12:.07	 13:530	 14:.838461538462	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:116	 6:20	 7:25	 8:15	 9:.19	 10:.05	 11:.06	 12:.06	 13:530	 14:.776923076923	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:24	 8:15	 9:.08	 10:.06	 11:.07	 12:.07	 13:530	 14:.753846153846	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:24	 8:15	 9:1.92	 10:.23	 11:.14	 12:.12	 13:535	 14:.719230769231	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:23	 8:14	 9:.53	 10:.2	 11:.21	 12:.14	 13:535	 14:.669230769231	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:115	 6:20	 7:22	 8:14	 9:.08	 10:.09	 11:.07	 12:.07	 13:540	 14:.6	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:115	 6:20	 7:21	 8:14	 9:.08	 10:.05	 11:.07	 12:.07	 13:535	 14:.561538461538	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.38	 5:116	 6:20	 7:20	 8:14	 9:.07	 10:.05	 11:.06	 12:.07	 13:535	 14:.561538461538	 15:0	 16:0
2	 1:26.06	 2:26.81	 3:25.56	 4:26.31	 5:116	 6:20	 7:20	 8:14	 9:.87	 10:.12	 11:.07	 12:.08	 13:535	 14:.503846153846	 15:1	 16:0
2	 1:26.06	 2:26.81	 3:25.5	 4:26.31	 5:118	 6:20	 7:19	 8:19	 9:.84	 10:.12	 11:.66	 12:.36	 13:535	 14:.434615384615	 15:1	 16:1
2	 1:26.13	 2:26.38	 3:25.5	 4:26.25	 5:119	 6:25	 7:206	 8:20	 9:1.15	 10:.56	 11:3.65	 12:.49	 13:555	 14:.588461538462	 15:1	 16:1
2	 1:26.13	 2:26.25	 3:25.5	 4:26.31	 5:119	 6:25	 7:203	 8:19	 9:.64	 10:.28	 11:3.65	 12:.52	 13:555	 14:.669230769231	 15:0	 16:1
2	 1:26.13	 2:26.19	 3:25.5	 4:26.31	 5:119	 6:24	 7:202	 8:19	 9:1.2	 10:.11	 11:1.15	 12:.09	 13:560	 14:.869230769231	 15:0	 16:0
2	 1:26.13	 2:26.13	 3:25.56	 4:26.25	 5:119	 6:24	 7:201	 8:19	 9:1.59	 10:.17	 11:.26	 12:.12	 13:565	 14:1.09230769231	 15:0	 16:0
2	 1:26.13	 2:26.06	 3:25.5	 4:26.31	 5:119	 6:24	 7:200	 8:19	 9:.13	 10:.14	 11:.14	 12:.08	 13:565	 14:1.28846153846	 15:0	 16:0
2	 1:26.13	 2:26	 3:25.5	 4:26.25	 5:119	 6:24	 7:199	 8:19	 9:.49	 10:.41	 11:1.07	 12:.5	 13:565	 14:1.45769230769	 15:1	 16:1
2	 1:26.13	 2:25.94	 3:25.56	 4:26.31	 5:119	 6:24	 7:199	 8:19	 9:.34	 10:.3	 11:.57	 12:.21	 13:560	 14:1.50384615385	 15:0	 16:1
2	 1:26.13	 2:25.94	 3:25.56	 4:26.25	 5:119	 6:24	 7:199	 8:18	 9:.67	 10:.42	 11:.44	 12:.45	 13:565	 14:1.56923076923	 15:0	 16:1
2	 1:26.13	 2:25.94	 3:25.56	 4:26.31	 5:119	 6:24	 7:199	 8:18	 9:.85	 10:.05	 11:1.65	 12:.06	 13:565	 14:1.60384615385	 15:0	 16:0
2	 1:26.13	 2:25.88	 3:25.56	 4:26.31	 5:119	 6:24	 7:199	 8:18	 9:.14	 10:.06	 11:.13	 12:.06	 13:575	 14:1.8	 15:0	 16:0
2	 1:26.13	 2:25.88	 3:25.5	 4:26.31	 5:119	 6:24	 7:197	 8:18	 9:.8	 10:.23	 11:.13	 12:.21	 13:570	 14:1.91923076923	 15:0	 16:1
2	 1:26.13	 2:25.88	 3:25.56	 4:26.31	 5:119	 6:24	 7:198	 8:18	 9:.62	 10:.73	 11:.6	 12:.49	 13:570	 14:2.01153846154	 15:1	 16:0
